pl_name,disc_year,disc_facility,pl_rade,pl_bmasse,hostname,sy_pnum,sy_snum
"Kepler-1029 b",2016,"Kepler",1.26000000,2.13000000,"Kepler-1029",1,1
"Kepler-958 b",2016,"Kepler",2.06000000,4.90000000,"Kepler-958",1,1
"Kepler-861 b",2016,"Kepler",2.28000000,5.82000000,"Kepler-861",1,1
"Kepler-862 b",2016,"Kepler",2.21000000,5.52000000,"Kepler-862",1,1
"Kepler-927 b",2016,"Kepler",1.72000000,3.61000000,"Kepler-927",1,1
"Kepler-962 b",2016,"Kepler",1.97000000,4.54000000,"Kepler-962",1,1
"TOI-1855 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",18.49481816,360.09958513,"TOI-1855",1,1
"Kepler-930 b",2016,"Kepler",2.13000000,5.18000000,"Kepler-930",1,1
"Kepler-929 b",2016,"Kepler",1.11000000,1.41000000,"Kepler-929",1,1
"Kepler-952 b",2016,"Kepler",7.65000000,45.40000000,"Kepler-952",1,1
"Kepler-965 b",2016,"Kepler",3.38000000,11.40000000,"Kepler-965",1,1
"Kepler-979 b",2016,"Kepler",2.72000000,7.85000000,"Kepler-979",1,1
"Kepler-932 b",2016,"Kepler",1.37000000,2.45000000,"Kepler-932",1,1
"Kepler-931 b",2016,"Kepler",1.33000000,2.33000000,"Kepler-931",1,1
"Kepler-1006 b",2016,"Kepler",1.54000000,2.99000000,"Kepler-1006",1,1
"Kepler-990 b",2016,"Kepler",2.60000000,7.27000000,"Kepler-990",2,1
"Kepler-892 b",2016,"Kepler",2.81000000,8.30000000,"Kepler-892",1,1
"Kepler-895 b",2016,"Kepler",1.54000000,2.99000000,"Kepler-895",1,1
"Kepler-507 b",2016,"Kepler",1.30000000,5.69692195,"Kepler-507",1,1
"Kepler-1027 b",2016,"Kepler",0.89000000,0.64000000,"Kepler-1027",1,2
"Kepler-982 b",2016,"Kepler",2.25000000,5.69000000,"Kepler-982",1,1
"Kepler-1052 b",2016,"Kepler",2.93000000,8.91000000,"Kepler-1052",2,1
"Kepler-897 b",2016,"Kepler",2.39000000,6.30000000,"Kepler-897",1,1
"Kepler-898 b",2016,"Kepler",1.49000000,2.83000000,"Kepler-898",1,1
"Kepler-938 b",2016,"Kepler",2.22000000,5.56000000,"Kepler-938",1,1
"Kepler-986 b",2016,"Kepler",2.36000000,6.17000000,"Kepler-986",1,1
"Kepler-978 b",2016,"Kepler",2.99000000,9.22000000,"Kepler-978",1,1
"Kepler-960 b",2016,"Kepler",2.29000000,5.86000000,"Kepler-960",1,1
"Kepler-976 b",2016,"Kepler",3.96000000,14.90000000,"Kepler-976",1,1
"Kepler-899 b",2016,"Kepler",2.68000000,7.65000000,"Kepler-899",1,1
"Kepler-1015 b",2016,"Kepler",3.55000000,12.30000000,"Kepler-1015",1,1
"Kepler-1002 b",2016,"Kepler",1.71000000,3.57000000,"Kepler-1002",1,1
"Kepler-889 b",2016,"Kepler",1.09000000,1.32000000,"Kepler-889",1,1
"Kepler-903 b",2016,"Kepler",2.01000000,4.70000000,"Kepler-903",2,1
"Kepler-904 b",2016,"Kepler",1.77000000,3.78000000,"Kepler-904",1,1
"Kepler-918 b",2016,"Kepler",1.74000000,3.68000000,"Kepler-918",1,1
"Kepler-920 b",2016,"Kepler",2.42000000,6.44000000,"Kepler-920",2,1
"Kepler-961 b",2016,"Kepler",2.55000000,7.04000000,"Kepler-961",1,1
"Kepler-972 b",2016,"Kepler",4.65000000,19.50000000,"Kepler-972",1,1
"Kepler-886 b",2016,"Kepler",1.52000000,2.92000000,"Kepler-886",1,1
"Kepler-885 b",2016,"Kepler",2.50000000,6.80000000,"Kepler-885",1,1
"Kepler-906 b",2016,"Kepler",2.11000000,5.10000000,"Kepler-906",1,1
"Kepler-466 c",2016,"Kepler",1.25000000,2.10000000,"Kepler-466",2,1
"Kepler-921 b",2016,"Kepler",2.87000000,8.60000000,"Kepler-921",1,1
"Kepler-943 b",2016,"Kepler",5.93000000,29.50000000,"Kepler-943",1,1
"Kepler-946 b",2016,"Kepler",1.93000000,4.38000000,"Kepler-946",1,1
"Kepler-1014 b",2016,"Kepler",2.39000000,6.30000000,"Kepler-1014",1,1
"Kepler-852 b",2016,"Kepler",2.54000000,6.99000000,"Kepler-852",1,1
"Kepler-884 b",2016,"Kepler",1.23000000,2.04000000,"Kepler-884",1,1
"Kepler-529 c",2016,"Kepler",2.00000000,4.66000000,"Kepler-529",3,1
"Kepler-944 b",2016,"Kepler",2.63000000,7.41000000,"Kepler-944",1,1
"Kepler-942 b",2016,"Kepler",2.13000000,5.18000000,"Kepler-942",1,1
"Kepler-1010 b",2016,"Kepler",2.32000000,5.99000000,"Kepler-1010",1,1
"Kepler-882 b",2016,"Kepler",1.23000000,2.04000000,"Kepler-882",1,1
"Kepler-255 d",2016,"Kepler",1.32000000,2.30000000,"Kepler-255",3,1
"Kepler-758 c",2016,"Kepler",1.69000000,3.50000000,"Kepler-758",4,1
"Kepler-1034 b",2016,"Kepler",2.26000000,5.73000000,"Kepler-1034",1,1
"Kepler-1013 b",2016,"Kepler",2.15000000,5.27000000,"Kepler-1013",1,1
"Kepler-1054 b",2016,"Kepler",2.63000000,7.41000000,"Kepler-1054",1,1
"Kepler-760 c",2016,"Kepler",1.48000000,2.79000000,"Kepler-760",2,1
"Kepler-271 c",2014,"Kepler",0.95000000,0.80900000,"Kepler-271",3,1
"Kepler-967 b",2016,"Kepler",2.35000000,6.12000000,"Kepler-967",2,1
"Kepler-995 b",2016,"Kepler",2.70000000,7.75000000,"Kepler-995",1,1
"TOI-2368 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",10.83908434,206.58846455,"TOI-2368",1,1
"Kepler-1033 b",2016,"Kepler",2.51000000,6.85000000,"Kepler-1033",1,1
"Kepler-876 b",2016,"Kepler",1.43000000,2.63000000,"Kepler-876",1,1
"Kepler-875 b",2016,"Kepler",2.90000000,8.75000000,"Kepler-875",1,1
"Kepler-732 c",2016,"Kepler",1.27000000,2.15000000,"Kepler-732",2,1
"Kepler-1060 b",2016,"Kepler",2.38000000,6.26000000,"Kepler-1060",1,1
"Kepler-1008 b",2016,"Kepler",1.28000000,2.18000000,"Kepler-1008",1,2
"Kepler-1055 b",2016,"Kepler",1.23000000,2.04000000,"Kepler-1055",1,1
"Kepler-1045 b",2016,"Kepler",2.69000000,7.70000000,"Kepler-1045",1,1
"Kepler-872 b",2016,"Kepler",1.99000000,4.62000000,"Kepler-872",1,1
"Kepler-1071 b",2016,"Kepler",2.38000000,6.26000000,"Kepler-1071",1,1
"Kepler-1139 b",2016,"Kepler",1.19000000,1.81000000,"Kepler-1139",1,1
"Kepler-1180 b",2016,"Kepler",1.99000000,4.62000000,"Kepler-1180",1,1
"Kepler-1181 b",2016,"Kepler",1.57000000,3.09000000,"Kepler-1181",2,1
"Kepler-991 b",2016,"Kepler",2.54000000,6.99000000,"Kepler-991",1,1
"Kepler-1141 b",2016,"Kepler",0.82000000,0.47700000,"Kepler-1141",1,1
"Kepler-1140 b",2016,"Kepler",2.77000000,8.10000000,"Kepler-1140",1,1
"Kepler-1183 b",2016,"Kepler",2.82000000,8.35000000,"Kepler-1183",1,1
"Kepler-1192 b",2016,"Kepler",2.36000000,6.17000000,"Kepler-1192",1,1
"Kepler-1028 b",2016,"Kepler",1.33000000,2.33000000,"Kepler-1028",1,1
"Kepler-1004 b",2016,"Kepler",6.28000000,32.50000000,"Kepler-1004",1,1
"Kepler-1072 b",2016,"Kepler",1.58000000,3.12000000,"Kepler-1072",1,1
"TOI-3919 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",12.31866979,1233.17421916,"TOI-3919",1,1
"Kepler-1065 b",2016,"Kepler",3.73000000,13.40000000,"Kepler-1065",2,1
"Kepler-1077 b",2016,"Kepler",2.77000000,8.10000000,"Kepler-1077",1,1
"Kepler-1194 b",2016,"Kepler",1.51000000,2.89000000,"Kepler-1194",1,1
"Kepler-1197 b",2016,"Kepler",1.25000000,2.10000000,"Kepler-1197",1,1
"Kepler-1146 b",2016,"Kepler",1.23000000,2.04000000,"Kepler-1146",1,1
"Kepler-1144 b",2016,"Kepler",1.99000000,4.62000000,"Kepler-1144",1,1
"Kepler-1079 b",2016,"Kepler",1.63000000,3.29000000,"Kepler-1079",1,1
"Kepler-1066 b",2016,"Kepler",2.36000000,6.17000000,"Kepler-1066",1,1
"Kepler-1198 b",2016,"Kepler",1.47000000,2.76000000,"Kepler-1198",1,1
"Kepler-1199 b",2016,"Kepler",1.15000000,1.60000000,"Kepler-1199",1,1
"Kepler-968 b",2016,"Kepler",2.00000000,4.66000000,"Kepler-968",3,1
"Kepler-1047 b",2016,"Kepler",2.09000000,5.02000000,"Kepler-1047",2,1
"Kepler-1148 b",2016,"Kepler",1.69000000,3.50000000,"Kepler-1148",1,1
"Kepler-1147 b",2016,"Kepler",2.61000000,7.32000000,"Kepler-1147",1,1
"Kepler-1081 b",2016,"Kepler",1.01000000,1.01000000,"Kepler-1081",1,1
"Kepler-1062 b",2016,"Kepler",1.76000000,3.75000000,"Kepler-1062",1,1
"Kepler-1063 b",2016,"Kepler",1.49000000,2.83000000,"Kepler-1063",1,2
"Kepler-1064 b",2016,"Kepler",1.55000000,3.02000000,"Kepler-1064",1,1
"Kepler-1084 b",2016,"Kepler",1.11000000,1.41000000,"Kepler-1084",1,1
"Kepler-1087 b",2016,"Kepler",0.61000000,0.16500000,"Kepler-1087",1,1
"Kepler-1207 b",2016,"Kepler",1.62000000,3.26000000,"Kepler-1207",1,1
"Kepler-1209 b",2016,"Kepler",1.51000000,2.89000000,"Kepler-1209",1,1
"Kepler-1114 b",2016,"Kepler",1.35000000,2.39000000,"Kepler-1114",1,1
"Kepler-1115 b",2016,"Kepler",1.70000000,3.53000000,"Kepler-1115",1,1
"Kepler-1154 b",2016,"Kepler",2.34000000,6.08000000,"Kepler-1154",2,1
"Kepler-1089 b",2016,"Kepler",1.83000000,4.01000000,"Kepler-1089",1,1
"Kepler-1216 b",2016,"Kepler",1.39000000,2.51000000,"Kepler-1216",1,1
"Kepler-1215 b",2016,"Kepler",1.22000000,1.98000000,"Kepler-1215",1,1
"Kepler-1117 b",2016,"Kepler",1.11000000,1.41000000,"Kepler-1117",1,1
"Kepler-1156 b",2016,"Kepler",1.32000000,2.30000000,"Kepler-1156",1,1
"Kepler-1092 b",2016,"Kepler",2.07000000,4.94000000,"Kepler-1092",1,1
"Kepler-1093 b",2016,"Kepler",1.95000000,4.46000000,"Kepler-1093",2,1
"Kepler-1210 b",2016,"Kepler",1.70000000,3.53000000,"Kepler-1210",1,1
"Kepler-1212 b",2016,"Kepler",2.14000000,5.22000000,"Kepler-1212",1,1
"Kepler-1120 b",2016,"Kepler",1.38000000,2.48000000,"Kepler-1120",1,1
"Kepler-1159 b",2016,"Kepler",2.37000000,6.21000000,"Kepler-1159",1,1
"Kepler-1160 b",2016,"Kepler",2.14000000,5.22000000,"Kepler-1160",1,1
"Kepler-1096 b",2016,"Kepler",1.24000000,2.07000000,"Kepler-1096",1,1
"Kepler-1094 b",2016,"Kepler",3.18000000,10.20000000,"Kepler-1094",1,1
"Kepler-1214 b",2016,"Kepler",2.36000000,6.17000000,"Kepler-1214",1,1
"Kepler-1122 b",2016,"Kepler",2.04000000,4.82000000,"Kepler-1122",1,1
"Kepler-1124 b",2016,"Kepler",1.28000000,2.18000000,"Kepler-1124",1,1
"Kepler-1161 b",2016,"Kepler",2.13000000,5.18000000,"Kepler-1161",1,1
"Kepler-1097 b",2016,"Kepler",3.26000000,10.70000000,"Kepler-1097",1,1
"Kepler-1098 b",2016,"Kepler",1.30000000,2.24000000,"Kepler-1098",1,1
"Kepler-1046 b",2016,"Kepler",1.71000000,3.57000000,"Kepler-1046",1,1
"TOI-4153 b",2024,"Transiting Exoplanet Survey Satellite (TESS)",16.11851425,365.50266805,"TOI-4153",1,1
"Kepler-1125 b",2016,"Kepler",1.84000000,4.04000000,"Kepler-1125",1,1
"Kepler-1126 b",2016,"Kepler",1.73000000,3.64000000,"Kepler-1126",2,1
"Kepler-1166 b",2016,"Kepler",1.69000000,3.50000000,"Kepler-1166",1,1
"Kepler-1164 b",2016,"Kepler",1.12000000,1.46000000,"Kepler-1164",1,1
"Kepler-1102 b",2016,"Kepler",2.66000000,7.56000000,"Kepler-1102",1,1
"Kepler-1100 b",2016,"Kepler",1.75000000,3.71000000,"Kepler-1100",1,1
"Kepler-1000 b",2016,"Kepler",4.76000000,20.30000000,"Kepler-1000",1,1
"Kepler-1127 b",2016,"Kepler",1.96000000,4.50000000,"Kepler-1127",1,1
"Kepler-1128 b",2016,"Kepler",3.65000000,12.90000000,"Kepler-1128",1,1
"Kepler-1073 b",2016,"Kepler",2.30000000,5.90000000,"Kepler-1073",3,1
"Kepler-1169 b",2016,"Kepler",0.94000000,0.77900000,"Kepler-1169",1,1
"Kepler-1106 b",2016,"Kepler",1.65000000,3.36000000,"Kepler-1106",1,1
"Kepler-1037 b",2016,"Kepler",1.28000000,2.18000000,"Kepler-1037",1,1
"Kepler-1131 b",2016,"Kepler",1.59000000,3.15000000,"Kepler-1131",1,1
"Kepler-1132 b",2016,"Kepler",2.35000000,6.12000000,"Kepler-1132",1,1
"Kepler-480 b",2016,"Kepler",2.78000000,8.15000000,"Kepler-480",1,1
"Kepler-1108 b",2016,"Kepler",1.46000000,2.73000000,"Kepler-1108",1,1
"Kepler-1109 b",2016,"Kepler",2.19000000,5.43000000,"Kepler-1109",1,1
"Kepler-994 b",2016,"Kepler",1.60000000,3.19000000,"Kepler-994",1,1
"Kepler-1133 b",2016,"Kepler",1.97000000,4.54000000,"Kepler-1133",1,1
"Kepler-1172 b",2016,"Kepler",3.20000000,10.30000000,"Kepler-1172",1,1
"Kepler-1173 b",2016,"Kepler",0.89000000,0.64000000,"Kepler-1173",1,1
"Kepler-1111 b",2016,"Kepler",2.00000000,4.66000000,"Kepler-1111",1,1
"Kepler-1049 b",2016,"Kepler",0.95000000,0.80900000,"Kepler-1049",1,1
"Kepler-1135 b",2016,"Kepler",1.85000000,4.08000000,"Kepler-1135",1,1
"Kepler-478 b",2016,"Kepler",2.71000000,7.80000000,"Kepler-478",1,1
"Kepler-1175 b",2016,"Kepler",2.99000000,9.22000000,"Kepler-1175",1,1
"Kepler-1174 b",2016,"Kepler",1.59000000,3.15000000,"Kepler-1174",1,1
"Kepler-508 b",2016,"Kepler",1.64000000,3.33000000,"Kepler-508",1,1
"Kepler-954 b",2016,"Kepler",2.32000000,5.99000000,"Kepler-954",1,1
"Kepler-1050 b",2016,"Kepler",1.60000000,3.19000000,"Kepler-1050",2,1
"Kepler-1136 b",2016,"Kepler",1.64000000,3.33000000,"Kepler-1136",1,1
"Kepler-1177 b",2016,"Kepler",1.90000000,4.27000000,"Kepler-1177",1,1
"Kepler-1075 b",2016,"Kepler",1.42000000,2.60000000,"Kepler-1075",1,1
"Kepler-1186 b",2016,"Kepler",2.23000000,5.60000000,"Kepler-1186",1,1
"Kepler-1188 b",2016,"Kepler",2.08000000,4.98000000,"Kepler-1188",1,1
"Kepler-1001 b",2016,"Kepler",3.15000000,10.10000000,"Kepler-1001",2,1
"Kepler-1277 b",2016,"Kepler",1.60000000,3.19000000,"Kepler-1277",1,1
"Kepler-1276 b",2016,"Kepler",1.19000000,1.81000000,"Kepler-1276",1,1
"Kepler-1323 b",2016,"Kepler",1.52000000,2.92000000,"Kepler-1323",1,1
"Kepler-1322 b",2016,"Kepler",1.61000000,3.22000000,"Kepler-1322",2,1
"Kepler-1368 b",2016,"Kepler",1.65000000,3.36000000,"Kepler-1368",1,1
"Kepler-1236 b",2016,"Kepler",2.14000000,5.22000000,"Kepler-1236",1,1
"Kepler-1280 b",2016,"Kepler",1.87000000,4.16000000,"Kepler-1280",1,1
"Kepler-1279 b",2016,"Kepler",1.75000000,3.71000000,"Kepler-1279",1,1
"Kepler-1281 b",2016,"Kepler",1.64000000,3.33000000,"Kepler-1281",1,1
"Kepler-1327 b",2016,"Kepler",1.80000000,3.89000000,"Kepler-1327",1,1
"Kepler-1325 b",2016,"Kepler",2.86000000,8.55000000,"Kepler-1325",1,1
"Kepler-1372 b",2016,"Kepler",1.27000000,2.15000000,"Kepler-1372",1,1
"Kepler-1239 b",2016,"Kepler",2.90000000,8.75000000,"Kepler-1239",1,1
"Kepler-1283 b",2016,"Kepler",1.91000000,4.31000000,"Kepler-1283",1,1
"Kepler-1330 b",2016,"Kepler",1.65000000,3.36000000,"Kepler-1330",1,1
"Kepler-1373 b",2016,"Kepler",1.16000000,1.65000000,"Kepler-1373",1,1
"Kepler-1374 b",2016,"Kepler",2.29000000,5.86000000,"Kepler-1374",1,1
"Kepler-1287 b",2016,"Kepler",1.54000000,2.99000000,"Kepler-1287",1,1
"Kepler-1333 b",2016,"Kepler",2.81000000,8.30000000,"Kepler-1333",1,1
"Kepler-1332 b",2016,"Kepler",1.37000000,2.45000000,"Kepler-1332",1,1
"Kepler-528 b",2016,"Kepler",2.08000000,4.98000000,"Kepler-528",1,1
"Kepler-1376 b",2016,"Kepler",1.05000000,1.16000000,"Kepler-1376",1,1
"Kepler-1289 b",2016,"Kepler",1.52000000,2.92000000,"Kepler-1289",1,1
"Kepler-1335 b",2016,"Kepler",1.45000000,2.70000000,"Kepler-1335",1,1
"Kepler-1334 b",2016,"Kepler",2.29000000,5.86000000,"Kepler-1334",1,1
"Kepler-1377 b",2016,"Kepler",1.25000000,2.10000000,"Kepler-1377",1,1
"Kepler-1378 b",2016,"Kepler",2.20000000,5.48000000,"Kepler-1378",1,1
"Kepler-1247 b",2016,"Kepler",2.33000000,6.04000000,"Kepler-1247",1,1
"Kepler-520 b",2016,"Kepler",1.66000000,3.39000000,"Kepler-520",2,1
"Kepler-1291 b",2016,"Kepler",1.66000000,3.39000000,"Kepler-1291",1,1
"Kepler-1292 b",2016,"Kepler",1.82000000,3.97000000,"Kepler-1292",1,1
"Kepler-1337 b",2016,"Kepler",2.41000000,6.39000000,"Kepler-1337",1,1
"Kepler-1381 b",2016,"Kepler",2.25000000,5.69000000,"Kepler-1381",1,1
"Kepler-1248 b",2016,"Kepler",1.18000000,1.76000000,"Kepler-1248",1,1
"Kepler-1251 b",2016,"Kepler",1.84000000,4.04000000,"Kepler-1251",1,1
"Kepler-1293 b",2016,"Kepler",0.97000000,0.87100000,"Kepler-1293",1,1
"Kepler-1341 b",2016,"Kepler",2.99000000,9.22000000,"Kepler-1341",1,2
"Kepler-1342 b",2016,"Kepler",1.66000000,3.39000000,"Kepler-1342",1,1
"Kepler-1388 b",2016,"Kepler",2.59000000,7.22000000,"Kepler-1388",4,1
"Kepler-1252 b",2016,"Kepler",1.67000000,3.43000000,"Kepler-1252",1,1
"Kepler-1253 b",2016,"Kepler",1.33000000,2.33000000,"Kepler-1253",1,1
"Kepler-1295 b",2016,"Kepler",1.55000000,3.02000000,"Kepler-1295",1,1
"Kepler-1344 b",2016,"Kepler",1.84000000,4.04000000,"Kepler-1344",1,1
"Kepler-1343 b",2016,"Kepler",1.93000000,4.38000000,"Kepler-1343",1,1
"Kepler-1379 b",2016,"Kepler",1.30000000,2.24000000,"Kepler-1379",1,1
"Kepler-1382 b",2016,"Kepler",1.88000000,4.19000000,"Kepler-1382",1,1
"Kepler-1256 b",2016,"Kepler",1.49000000,2.83000000,"Kepler-1256",1,1
"Kepler-1254 b",2016,"Kepler",1.55000000,3.02000000,"Kepler-1254",3,1
"Kepler-1347 b",2016,"Kepler",1.03000000,1.08000000,"Kepler-1347",1,1
"Kepler-1346 b",2016,"Kepler",1.58000000,3.12000000,"Kepler-1346",1,1
"Kepler-1386 b",2016,"Kepler",1.24000000,2.07000000,"Kepler-1386",1,1
"Kepler-1259 b",2016,"Kepler",1.43000000,2.63000000,"Kepler-1259",1,1
"Kepler-1257 b",2016,"Kepler",1.52000000,2.92000000,"Kepler-1257",1,1
"Kepler-616 c",2016,"Kepler",3.41000000,11.50000000,"Kepler-616",3,1
"Kepler-1300 b",2016,"Kepler",1.37000000,2.45000000,"Kepler-1300",1,1
"Kepler-1350 b",2016,"Kepler",2.52000000,6.90000000,"Kepler-1350",2,1
"Kepler-1351 b",2016,"Kepler",0.65000000,0.20800000,"Kepler-1351",1,1
"Kepler-516 b",2016,"Kepler",5.74000000,27.90000000,"Kepler-516",1,1
"Kepler-1217 b",2016,"Kepler",1.99000000,4.62000000,"Kepler-1217",1,1
"Kepler-1218 b",2016,"Kepler",1.44000000,2.67000000,"Kepler-1218",1,1
"Kepler-1261 b",2016,"Kepler",2.26000000,5.73000000,"Kepler-1261",1,1
"Kepler-1263 b",2016,"Kepler",1.14000000,1.55000000,"Kepler-1263",1,1
"Kepler-1303 b",2016,"Kepler",1.42000000,2.60000000,"Kepler-1303",1,1
"Kepler-1305 b",2016,"Kepler",1.88000000,4.19000000,"Kepler-1305",1,1
"Kepler-521 b",2016,"Kepler",3.18000000,10.20000000,"Kepler-521",1,1
"Kepler-1219 b",2016,"Kepler",2.12000000,5.14000000,"Kepler-1219",1,1
"Kepler-1220 b",2016,"Kepler",1.52000000,2.92000000,"Kepler-1220",1,1
"Kepler-1264 b",2016,"Kepler",1.18000000,1.76000000,"Kepler-1264",1,1
"Kepler-1265 b",2016,"Kepler",1.35000000,2.39000000,"Kepler-1265",1,1
"Kepler-1223 b",2016,"Kepler",1.22000000,1.98000000,"Kepler-1223",1,1
"Kepler-1224 b",2016,"Kepler",1.33000000,2.33000000,"Kepler-1224",1,1
"Kepler-1268 b",2016,"Kepler",2.03000000,4.78000000,"Kepler-1268",1,1
"Kepler-1266 b",2016,"Kepler",2.58000000,7.18000000,"Kepler-1266",2,1
"Kepler-1309 b",2016,"Kepler",2.37000000,6.21000000,"Kepler-1309",1,1
"Kepler-517 b",2016,"Kepler",2.67000000,7.61000000,"Kepler-517",1,2
"Kepler-1358 b",2016,"Kepler",1.12000000,1.46000000,"Kepler-1358",1,1
"Kepler-1359 b",2016,"Kepler",2.83000000,8.40000000,"Kepler-1359",1,1
"Kepler-1225 b",2016,"Kepler",1.82000000,3.97000000,"Kepler-1225",1,1
"Kepler-1270 b",2016,"Kepler",3.32000000,11.00000000,"Kepler-1270",1,1
"Kepler-1314 b",2016,"Kepler",5.11000000,22.90000000,"Kepler-1314",1,1
"Kepler-1362 b",2016,"Kepler",2.60000000,7.27000000,"Kepler-1362",1,1
"Kepler-1363 b",2016,"Kepler",1.25000000,2.10000000,"Kepler-1363",1,1
"Kepler-1227 b",2016,"Kepler",2.29000000,5.86000000,"Kepler-1227",1,1
"Kepler-1228 b",2016,"Kepler",1.54000000,2.99000000,"Kepler-1228",1,1
"Kepler-1316 b",2016,"Kepler",3.54000000,12.30000000,"Kepler-1316",1,1
"Kepler-1318 b",2016,"Kepler",3.11000000,9.85000000,"Kepler-1318",1,1
"Kepler-1364 b",2016,"Kepler",2.15000000,5.27000000,"Kepler-1364",1,1
"Kepler-1366 b",2016,"Kepler",1.43000000,2.63000000,"Kepler-1366",1,1
"Kepler-1231 b",2016,"Kepler",1.42000000,2.60000000,"Kepler-1231",1,1
"Kepler-523 b",2016,"Kepler",1.96000000,4.50000000,"Kepler-523",1,1
"Kepler-1274 b",2016,"Kepler",1.42000000,2.60000000,"Kepler-1274",1,1
"Kepler-1367 b",2016,"Kepler",0.92000000,0.72100000,"Kepler-1367",1,1
"Kepler-1235 b",2016,"Kepler",0.79000000,0.41800000,"Kepler-1235",1,1
"Kepler-1424 b",2016,"Kepler",1.16000000,1.65000000,"Kepler-1424",1,1
"Kepler-1426 b",2016,"Kepler",1.56000000,3.05000000,"Kepler-1426",1,1
"Kepler-556 b",2016,"Kepler",2.24000000,5.65000000,"Kepler-556",1,1
"Kepler-1586 b",2016,"Kepler",1.52000000,2.92000000,"Kepler-1586",1,1
"Kepler-770 d",2016,"Kepler",1.40000000,2.54000000,"Kepler-770",3,1
"Kepler-783 b",2016,"Kepler",0.78000000,0.39900000,"Kepler-783",2,1
"Kepler-1427 b",2016,"Kepler",1.10000000,1.37000000,"Kepler-1427",1,1
"Kepler-1428 b",2016,"Kepler",1.64000000,3.33000000,"Kepler-1428",1,1
"Kepler-541 b",2016,"Kepler",3.36000000,11.20000000,"Kepler-541",1,1
"Kepler-1165 b",2016,"Kepler",1.55000000,3.02000000,"Kepler-1165",2,1
"Kepler-1553 b",2016,"Kepler",1.15000000,1.60000000,"Kepler-1553",1,1
"Kepler-1588 b",2016,"Kepler",0.76000000,0.36300000,"Kepler-1588",1,1
"Kepler-1589 b",2016,"Kepler",1.09000000,1.32000000,"Kepler-1589",1,1
"Kepler-1432 b",2016,"Kepler",2.22000000,5.56000000,"Kepler-1432",1,1
"Kepler-1556 b",2016,"Kepler",1.96000000,4.50000000,"Kepler-1556",1,1
"Kepler-1590 b",2016,"Kepler",1.14000000,1.55000000,"Kepler-1590",1,1
"Kepler-398 d",2016,"Kepler",0.88000000,0.61500000,"Kepler-398",3,1
"Kepler-1321 c",2016,"Kepler",2.40000000,6.35000000,"Kepler-1321",3,1
"Kepler-1433 b",2016,"Kepler",1.56000000,3.05000000,"Kepler-1433",1,1
"Kepler-1557 b",2016,"Kepler",1.53000000,2.96000000,"Kepler-1557",1,1
"Kepler-1178 b",2016,"Kepler",1.07000000,1.24000000,"Kepler-1178",1,1
"Kepler-1592 b",2016,"Kepler",1.54000000,2.99000000,"Kepler-1592",1,1
"Kepler-1365 c",2016,"Kepler",0.80000000,0.43700000,"Kepler-1365",2,1
"Kepler-1370 c",2016,"Kepler",1.27000000,2.15000000,"Kepler-1370",2,1
"Kepler-1336 c",2016,"Kepler",1.71000000,3.57000000,"Kepler-1336",2,1
"Kepler-1558 b",2016,"Kepler",0.68000000,0.24400000,"Kepler-1558",1,1
"Kepler-1594 b",2016,"Kepler",1.06000000,1.20000000,"Kepler-1594",1,1
"Kepler-1595 b",2016,"Kepler",1.23000000,2.04000000,"Kepler-1595",1,1
"Kepler-1388 c",2016,"Kepler",2.26000000,5.73000000,"Kepler-1388",4,1
"Kepler-1439 b",2016,"Kepler",1.46000000,2.73000000,"Kepler-1439",1,1
"Kepler-1438 b",2016,"Kepler",0.94000000,0.77900000,"Kepler-1438",1,1
"Kepler-1440 b",2016,"Kepler",1.26000000,2.13000000,"Kepler-1440",1,1
"Kepler-576 b",2016,"Kepler",3.27000000,10.70000000,"Kepler-576",1,1
"Kepler-1596 b",2016,"Kepler",1.90000000,4.27000000,"Kepler-1596",1,1
"Kepler-577 b",2016,"Kepler",2.55000000,7.04000000,"Kepler-577",1,1
"Kepler-1393 b",2016,"Kepler",0.80000000,0.43700000,"Kepler-1393",1,1
"Kepler-1394 b",2016,"Kepler",1.39000000,2.51000000,"Kepler-1394",1,1
"Kepler-1441 b",2016,"Kepler",1.31000000,2.27000000,"Kepler-1441",1,1
"Kepler-511 b",2016,"Kepler",6.35000000,33.10000000,"Kepler-511",2,1
"Kepler-1563 b",2016,"Kepler",0.75000000,0.34700000,"Kepler-1563",1,1
"Kepler-1564 b",2016,"Kepler",1.47000000,2.76000000,"Kepler-1564",1,1
"Kepler-1603 b",2016,"Kepler",1.29000000,2.21000000,"Kepler-1603",1,1
"Kepler-1395 b",2016,"Kepler",0.80000000,0.43700000,"Kepler-1395",1,1
"Kepler-549 c",2016,"Kepler",2.93000000,8.91000000,"Kepler-549",3,1
"Kepler-1565 b",2016,"Kepler",1.19000000,1.81000000,"Kepler-1565",1,1
"Kepler-1567 b",2016,"Kepler",2.73000000,7.90000000,"Kepler-1567",1,1
"Kepler-1598 b",2016,"Kepler",0.95000000,0.80900000,"Kepler-1598",1,1
"Kepler-1599 b",2016,"Kepler",1.62000000,3.26000000,"Kepler-1599",1,1
"Kepler-1399 b",2016,"Kepler",1.25000000,2.10000000,"Kepler-1399",1,1
